Province,Station,Category,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,Severity,Slope,Residual
Western Cape,Dieprivier,Attempted murder,4,6,8,3,4,5,4,4,6,8,9,1,0.26363636363636356,4.2272727272727275
Kwazulu/Natal,Ndwedwe,Attempted murder,19,15,26,22,33,18,30,12,22,31,19,1,0.2636363636363647,21.136363636363633
Eastern Cape,Burgersdorp,Attempted murder,3,3,4,1,1,4,4,7,8,5,2,1,0.27272727272727265,2.4545454545454546
Gauteng,Devon,Attempted murder,3,1,2,7,3,6,0,2,1,10,5,1,0.2727272727272727,2.272727272727274
Western Cape,Kwanokuthula,Attempted murder,0,0,1,1,2,3,4,2,2,2,3,1,0.2727272727272727,0.4545454545454544
Eastern Cape,Palmietfontein,Attempted murder,3,5,3,4,2,2,2,7,7,2,8,1,0.2818181818181818,2.681818181818183
North West,Motswedi,Attempted murder,4,1,2,2,6,3,8,5,5,7,2,1,0.28181818181818186,2.681818181818183
Western Cape,Bothasig,Attempted murder,2,3,1,1,3,6,2,5,4,3,5,1,0.28181818181818186,1.7727272727272727
Northern Cape,Springbok,Attempted murder,15,11,15,16,11,29,15,13,17,14,18,1,0.2818181818181819,14.409090909090912
Western Cape,Uniondale,Attempted murder,3,3,3,1,2,7,2,6,6,5,4,1,0.29090909090909084,2.3636363636363646
Eastern Cape,Kei Mouth,Attempted murder,0,1,1,1,4,5,7,3,2,4,2,1,0.2909090909090909,1.2727272727272736
Free State,Edenburg,Attempted murder,1,0,1,0,0,1,3,4,5,1,2,1,0.2909090909090909,0.18181818181818168
Eastern Cape,Mtontsasa,Attempted murder,14,7,3,2,6,5,2,7,4,8,18,1,0.29999999999999993,5.409090909090912
Western Cape,Genadendal,Attempted murder,0,0,0,0,0,1,0,3,1,1,4,1,0.29999999999999993,-0.5909090909090907
Limpopo,Mashashane,Attempted murder,0,0,0,0,0,0,0,1,4,1,3,1,0.30000000000000077,-0.30000000000000515
Western Cape,Lutzville,Attempted murder,1,1,3,1,1,5,0,1,3,6,4,1,0.309090909090909,0.8181818181818188
Eastern Cape,Fort Beaufort,Attempted murder,8,10,5,4,5,7,9,9,6,8,13,1,0.3090909090909091,6.0909090909090935
Mpumalanga,Evander,Attempted murder,5,3,3,3,8,2,2,0,5,13,5,1,0.3090909090909092,2.9090909090909096
Northern Cape,Noupoort,Attempted murder,0,1,1,0,1,1,2,3,3,4,2,1,0.3181818181818181,0.045454545454545775
Free State,Phuthaditjhaba,Attempted murder,13,18,21,17,26,22,24,24,21,20,16,1,0.31818181818181823,18.590909090909097
Western Cape,Robertson,Attempted murder,0,2,1,3,1,2,6,8,1,2,4,1,0.31818181818181823,1.136363636363636
Kwazulu/Natal,Umkomaas,Attempted murder,43,51,38,44,36,31,43,37,57,41,48,1,0.3181818181818203,41.04545454545454
Eastern Cape,Kabega Park,Attempted murder,22,14,20,14,14,9,15,54,21,12,14,1,0.32727272727272716,17.363636363636363
Northern Cape,Garies,Attempted murder,2,4,3,5,2,4,4,5,6,4,7,1,0.3272727272727274,2.5454545454545454
Gauteng,Olifantsfontein,Attempted murder,15,16,12,14,13,19,10,15,12,19,20,1,0.3272727272727277,13.363636363636365
Western Cape,Somerset West,Attempted murder,8,9,6,6,5,7,4,9,14,16,4,1,0.33636363636363614,6.318181818181821
Western Cape,Groot-Drakenstein,Attempted murder,2,1,3,0,5,4,2,2,5,6,4,1,0.33636363636363636,1.40909090909091
Gauteng,Norkempark,Attempted murder,14,24,24,18,25,21,30,20,21,22,23,1,0.33636363636363636,20.318181818181817
Eastern Cape,Afsondering,Attempted murder,3,3,3,3,2,5,6,3,4,8,5,1,0.3363636363636365,2.4090909090909096
Limpopo,Thabazimbi,Attempted murder,5,5,5,2,6,3,6,8,3,9,8,1,0.3363636363636365,3.7727272727272725
Eastern Cape,Bholothwa,Attempted murder,0,1,0,0,1,1,1,2,2,3,4,1,0.3454545454545454,-0.3636363636363631
Eastern Cape,Ngcobo,Attempted murder,18,12,25,19,15,22,15,27,13,24,20,1,0.3454545454545463,17.363636363636363
Limpopo,Senwabarwana,Attempted murder,3,1,2,2,4,4,1,4,4,4,7,1,0.3545454545454545,1.5000000000000002
Free State,Odendaalsrus,Attempted murder,23,21,18,16,26,17,18,18,17,20,33,1,0.3545454545454558,18.86363636363636
Western Cape,Montagu,Attempted murder,0,1,2,1,2,1,0,3,2,3,6,1,0.3636363636363636,0.09090909090909151
Eastern Cape,Jeffreys Bay,Attempted murder,8,3,3,3,12,5,7,8,6,12,6,1,0.3636363636363636,4.818181818181819
Kwazulu/Natal,Durban North,Attempted murder,9,12,11,7,2,4,14,11,14,16,8,1,0.36363636363636376,8.000000000000002
Western Cape,Ceres,Attempted murder,9,7,5,3,4,2,1,11,10,10,9,1,0.36363636363636387,4.636363636363635
Northern Cape,Loxton,Attempted murder,2,0,0,1,3,3,1,5,3,4,4,1,0.37272727272727274,0.5000000000000007
North West,Pudimoe,Attempted murder,2,2,3,3,3,4,4,4,3,4,8,1,0.3727272727272728,1.7727272727272723
Kwazulu/Natal,Winterton,Attempted murder,3,7,2,2,13,4,5,12,5,7,7,1,0.372727272727273,4.2272727272727275
Limpopo,Saselamani,Attempted murder,2,4,3,0,3,2,3,7,5,7,4,1,0.38181818181818183,1.7272727272727275
North West,Orkney,Attempted murder,10,7,4,11,13,5,9,13,13,7,13,1,0.3818181818181821,7.636363636363637
Northern Cape,De Aar,Attempted murder,4,7,2,4,5,6,6,7,9,6,8,1,0.3999999999999999,3.818181818181819
Limpopo,Mutale,Attempted murder,4,2,2,2,2,0,5,1,6,6,7,1,0.4,1.3636363636363644
Free State,Thaba-Nchu,Attempted murder,4,2,4,4,0,4,4,13,6,6,4,1,0.4,2.6363636363636367
Gauteng,Dube,Attempted murder,6,13,3,3,3,4,3,0,11,6,17,1,0.4090909090909091,4.227272727272729
Northern Cape,Jan Kempdorp,Attempted murder,7,6,4,2,8,4,5,3,15,3,12,1,0.40909090909090917,4.227272727272727
Limpopo,Hlanganani,Attempted murder,7,10,3,4,2,4,10,4,15,8,9,1,0.4181818181818181,4.81818181818182
Eastern Cape,Barkly East,Attempted murder,1,1,0,0,2,2,1,5,4,1,6,1,0.4181818181818182,-5.813067233932265e-17
Gauteng,Tarlton,Attempted murder,0,0,0,0,2,7,3,3,2,6,7,1,0.4285714285714291,1.285714285714282
Kwazulu/Natal,New Hanover,Attempted murder,4,4,4,6,2,4,1,7,4,6,12,1,0.4454545454545454,2.681818181818183
Limpopo,Waterval,Attempted murder,1,4,9,11,2,9,6,11,6,10,7,1,0.4454545454545456,4.681818181818184
Western Cape,Riebeek West,Attempted murder,0,0,1,1,1,3,1,3,1,4,6,1,0.4545454545454545,-0.36363636363636304
North West,Ganyesa,Attempted murder,4,4,0,4,7,6,7,8,8,10,3,1,0.46363636363636357,3.227272727272729
Northern Cape,Victoria West,Attempted murder,1,9,7,9,10,13,12,11,5,8,12,1,0.46363636363636385,6.500000000000001
Western Cape,Muizenberg,Attempted murder,29,22,26,31,24,35,35,22,27,52,16,1,0.4636363636363649,26.68181818181818
North West,Nietverdiend,Attempted murder,2,0,2,1,0,1,3,2,0,7,7,1,0.4727272727272726,-0.0909090909090901
Eastern Cape,Molteno,Attempted murder,0,0,3,0,6,0,2,0,14,6,0,1,0.4818181818181818,0.40909090909090984
North West,Mogwase,Attempted murder,16,19,29,28,22,18,18,14,19,29,31,1,0.48181818181818253,19.681818181818183
Western Cape,Gordons Bay,Attempted murder,1,0,1,0,0,1,2,0,1,8,5,1,0.4909090909090908,-0.7272727272727264
Free State,Deneysville,Attempted murder,2,4,4,2,8,4,4,8,10,6,6,1,0.4909090909090909,2.8181818181818183
North West,Christiana,Attempted murder,1,2,8,8,5,1,7,4,5,8,10,1,0.4909090909090909,2.9090909090909096
Northern Cape,Postmasburg,Attempted murder,8,8,3,5,5,2,7,8,10,12,10,1,0.5,4.590909090909092
Western Cape,Parow,Attempted murder,10,9,11,13,6,9,13,9,13,18,13,1,0.5090909090909094,8.727272727272728
Gauteng,Hekpoort,Attempted murder,0,0,0,2,4,1,2,1,0,3,9,1,0.5166666666666664,-0.6555555555555548
North West,Huhudi,Attempted murder,0,1,4,1,5,5,3,4,0,5,11,1,0.5272727272727272,0.999999999999998
Limpopo,Botlokwa,Attempted murder,2,4,3,6,9,10,5,11,6,5,10,1,0.5363636363636366,3.7727272727272716
Mpumalanga,Delmas,Attempted murder,22,20,24,22,20,23,16,16,15,27,37,1,0.5454545454545461,19.27272727272727
Western Cape,Riversdale,Attempted murder,1,1,0,1,1,3,19,12,3,4,1,1,0.5545454545454546,1.4090909090909096
Western Cape,Swellendam,Attempted murder,0,1,0,1,0,7,3,6,4,4,5,1,0.5636363636363637,5.769845442657431e-16
Western Cape,Plettenberg Bay,Attempted murder,4,0,3,1,2,5,8,4,4,7,8,1,0.5727272727272726,1.3181818181818197
Kwazulu/Natal,Wartburg,Attempted murder,1,6,3,4,5,1,6,6,7,9,8,1,0.5818181818181818,2.181818181818182
Gauteng,Benoni,Attempted murder,37,56,49,40,47,40,39,59,51,43,53,1,0.5818181818181825,43.81818181818183
Eastern Cape,Bethelsdorp,Attempted murder,98,113,120,103,93,81,89,100,126,91,127,1,0.5909090909090965,100.77272727272728
Kwazulu/Natal,Camperdown,Attempted murder,9,1,4,10,9,10,9,5,5,13,14,1,0.6,5.090909090909093
Western Cape,Paarl,Attempted murder,6,3,1,4,3,4,9,4,9,5,12,1,0.6181818181818183,2.363636363636364
Mpumalanga,Skukuza,Attempted murder,0,1,2,1,1,11,2,11,6,5,4,1,0.6272727272727272,0.8636363636363639
Western Cape,Ocean View,Attempted murder,10,17,15,17,11,9,13,15,18,20,20,1,0.6272727272727276,11.863636363636367
Kwazulu/Natal,Madadeni,Attempted murder,30,14,17,27,25,14,14,11,22,25,41,1,0.6454545454545456,18.590909090909093
Western Cape,Lansdowne,Attempted murder,4,7,3,6,8,12,10,15,13,10,6,1,0.6545454545454548,5.272727272727273
Gauteng,Kempton Park,Attempted murder,38,23,11,28,29,18,24,26,18,26,48,1,0.6727272727272732,22.909090909090914
Kwazulu/Natal,Berea,Attempted murder,3,5,9,3,9,1,5,5,13,10,12,1,0.7,3.3181818181818197
Limpopo,Makhado,Attempted murder,16,14,7,8,6,5,14,10,16,16,22,1,0.7000000000000004,8.681818181818182
Western Cape,Wellington,Attempted murder,4,2,3,2,4,3,6,6,8,9,9,1,0.709090909090909,1.5454545454545467
Western Cape,Groot Brakrivier,Attempted murder,2,0,5,7,16,10,8,7,8,12,8,1,0.7181818181818181,3.954545454545456
Northern Cape,Carnarvon,Attempted murder,5,5,5,1,8,7,3,8,9,7,15,1,0.7181818181818183,3.045454545454546
Western Cape,Vredendal,Attempted murder,3,0,1,1,0,8,12,9,10,3,6,1,0.7454545454545455,1.0909090909090906
Eastern Cape,Ngqeleni,Attempted murder,22,22,29,25,20,31,30,34,20,31,31,1,0.7454545454545456,23.090909090909093
Limpopo,Apel,Attempted murder,5,6,11,8,9,13,17,5,11,9,19,1,0.7636363636363637,6.454545454545459
Kwazulu/Natal,Vryheid,Attempted murder,8,23,16,18,10,13,12,21,16,26,21,1,0.7727272727272728,12.863636363636363
North West,Hartbeesfontein,Attempted murder,2,4,3,4,3,6,4,8,17,9,5,1,0.7818181818181817,2.0000000000000004
Limpopo,Malamulele,Attempted murder,4,1,7,5,4,9,13,7,9,9,11,1,0.781818181818182,3.2727272727272743
Eastern Cape,Kwadwesi,Attempted murder,11,27,8,8,19,15,26,17,23,24,17,1,0.7999999999999999,13.727272727272734
Gauteng,Moffatview,Attempted murder,0,0,0,0,0,0,0,11,27,20,16,1,0.800000000000004,11.699999999999978
Western Cape,Thembalethu,Attempted murder,1,11,8,8,9,6,12,16,11,5,18,1,0.8090909090909092,5.499999999999997
Eastern Cape,Middelburg(Ec),Attempted murder,3,6,10,5,10,2,2,16,12,11,13,1,0.8181818181818182,4.090909090909092
Gauteng,Evaton,Attempted murder,70,66,58,50,38,34,33,28,62,57,103,1,0.8363636363636364,50.272727272727295
Western Cape,De Doorns,Attempted murder,1,0,0,3,2,4,2,14,2,5,10,1,0.8454545454545453,-0.3181818181818181
Limpopo,Lephalale,Attempted murder,6,2,2,0,6,2,7,2,10,7,15,1,0.8545454545454545,1.090909090909091
Gauteng,Fochville,Attempted murder,10,16,12,24,10,18,11,26,39,12,15,1,0.8636363636363641,13.227272727272727
Northern Cape,Augrabies,Attempted murder,0,0,0,0,4,0,2,7,4,4,9,1,0.8928571428571421,-1.9642857142857058
North West,Mooinooi,Attempted murder,15,15,20,32,15,10,19,17,15,20,39,1,0.9000000000000006,15.227272727272725
Western Cape,Philippi East,Attempted murder,44,53,39,50,43,36,40,38,33,59,68,1,0.9000000000000007,41.227272727272734
Eastern Cape,Mlungisi,Attempted murder,0,0,0,0,0,0,0,4,11,5,9,1,0.9000000000000018,-0.4000000000000115
Eastern Cape,Sterkspruit,Attempted murder,8,4,4,7,5,7,11,15,7,10,17,1,0.9090909090909091,4.090909090909093
Western Cape,Macassar,Attempted murder,2,9,6,4,5,4,3,8,10,12,16,1,0.9090909090909091,2.6363636363636367
Eastern Cape,Cradock,Attempted murder,10,9,15,23,25,15,17,17,17,10,32,1,0.9090909090909095,12.72727272727273
Gauteng,Ivory Park,Attempted murder,107,98,95,90,84,58,72,97,72,115,127,1,0.9181818181818205,87.6818181818182
Northern Cape,Prieska,Attempted murder,9,8,8,4,10,7,7,12,12,11,22,1,0.9272727272727274,5.363636363636362
Eastern Cape,Bityi,Attempted murder,20,11,9,12,9,9,21,21,12,22,24,1,0.9363636363636363,10.772727272727277
Western Cape,Gugulethu,Attempted murder,109,104,80,91,80,88,105,74,126,92,114,1,0.9636363636363663,91.81818181818181
North West,Stilfontein,Attempted murder,10,10,6,11,9,11,8,11,18,23,14,1,0.9727272727272726,7.04545454545455
Western Cape,Oudtshoorn,Attempted murder,8,5,2,4,14,10,14,15,11,12,14,1,0.9727272727272729,5.045454545454547
Gauteng,Elsburg,Attempted murder,14,18,16,27,15,12,16,43,22,20,24,1,0.9909090909090911,15.681818181818183
Limpopo,Letsitele,Attempted murder,8,10,12,15,4,16,15,15,13,20,19,1,0.9909090909090911,8.409090909090912
Gauteng,Bekkersdal,Attempted murder,0,0,0,0,0,0,0,31,29,27,35,1,0.9999999999999979,22.00000000000003
Eastern Cape,Motherwell,Attempted murder,44,35,31,28,27,32,38,32,40,41,52,1,1.0000000000000013,31.36363636363636
Kwazulu/Natal,Ekuvukeni,Attempted murder,24,27,20,29,36,21,41,45,36,27,29,1,1.0000000000000016,25.454545454545453
North West,Taung,Attempted murder,9,12,8,12,11,10,13,15,21,22,14,1,1.0181818181818183,8.272727272727273
Western Cape,Langa,Attempted murder,21,33,33,41,34,40,57,45,30,46,29,1,1.0363636363636364,32.0
Western Cape,Paarl East,Attempted murder,15,9,13,10,12,12,24,26,19,16,20,1,1.0454545454545456,10.77272727272727
Western Cape,Bellville South,Attempted murder,8,7,5,6,3,13,14,15,13,9,19,1,1.054545454545455,4.909090909090911
Free State,Theunissen,Attempted murder,1,2,5,2,2,4,7,8,16,10,8,1,1.0636363636363635,0.5909090909090905
Limpopo,Tubatse,Attempted murder,13,18,23,11,7,8,10,16,23,33,22,1,1.0727272727272728,11.363636363636363
Western Cape,Grabouw,Attempted murder,12,6,6,8,7,9,9,12,31,11,15,1,1.0909090909090908,6.000000000000001
Kwazulu/Natal,Mountain Rise,Attempted murder,58,50,34,23,35,46,33,49,56,56,54,1,1.0909090909090917,39.45454545454545
Western Cape,Milnerton,Attempted murder,21,21,24,34,42,22,13,24,35,34,38,1,1.1000000000000005,22.499999999999996
North West,Mahikeng,Attempted murder,13,12,8,13,8,4,18,13,23,20,20,1,1.1090909090909096,8.272727272727273
Limpopo,Thohoyandou,Attempted murder,47,54,45,58,63,52,58,50,67,67,52,1,1.1090909090909102,50.18181818181819
Kwazulu/Natal,Hibberdene,Attempted murder,26,16,32,22,13,38,36,26,31,40,26,1,1.127272727272728,22.18181818181818
Gauteng,Honeydew,Attempted murder,52,68,106,75,66,90,59,75,68,73,97,1,1.1272727272727288,69.72727272727273
Free State,Bethlehem,Attempted murder,19,18,16,15,10,16,18,29,21,23,30,1,1.145454545454546,13.818181818181815
Limpopo,Ritavi,Attempted murder,10,16,24,18,12,14,27,18,19,29,25,1,1.1545454545454545,13.500000000000002
Kwazulu/Natal,Osizweni,Attempted murder,45,32,16,16,21,23,18,26,36,39,50,1,1.1818181818181823,23.363636363636363
Northern Cape,Mothibistad,Attempted murder,5,14,13,17,13,9,21,18,18,12,28,1,1.2000000000000004,9.272727272727277
Gauteng,Jabulani,Attempted murder,18,14,20,13,21,29,32,24,25,24,27,1,1.2090909090909092,16.40909090909091
Eastern Cape,Alexandria,Attempted murder,7,2,3,6,12,9,15,14,8,15,17,1,1.2363636363636363,3.636363636363636
Western Cape,Heidelberg(C),Attempted murder,1,1,1,0,1,0,18,13,8,3,15,1,1.2909090909090908,-0.9090909090909072
North West,Phokeng,Attempted murder,33,38,43,29,31,27,27,33,60,48,44,1,1.363636363636364,30.727272727272727
Western Cape,Knysna,Attempted murder,19,7,6,5,14,15,8,15,17,28,23,1,1.372727272727273,7.409090909090908
Western Cape,George,Attempted murder,5,0,0,2,2,6,6,11,12,11,15,1,1.3818181818181816,-0.5454545454545444
Western Cape,Da Gamaskop,Attempted murder,4,5,3,1,1,5,36,27,21,10,3,1,1.4181818181818182,3.454545454545457
Limpopo,Sebayeng,Attempted murder,0,0,0,0,0,0,0,0,0,4,3,1,1.5000000000000024,-11.166666666666687
Kwazulu/Natal,Weenen,Attempted murder,7,10,14,5,17,15,12,18,16,25,23,1,1.5181818181818183,7.136363636363637
Western Cape,Atlantis,Attempted murder,30,55,63,69,43,48,43,51,57,62,71,1,1.6272727272727268,45.6818181818182
Limpopo,Siloam,Attempted murder,6,4,1,5,9,6,3,5,28,20,14,1,1.6272727272727272,1.0454545454545483
North West,Lichtenburg,Attempted murder,7,9,12,10,11,20,17,14,19,43,9,1,1.6454545454545453,7.318181818181824
Western Cape,Bredasdorp,Attempted murder,5,2,8,2,6,8,12,5,14,22,20,1,1.6818181818181814,1.045454545454545
Western Cape,Malmesbury,Attempted murder,13,6,8,8,5,4,18,9,25,29,19,1,1.709090909090909,4.545454545454551
Gauteng,Pretoria West,Attempted murder,30,23,27,32,33,18,22,30,30,46,51,1,1.736363636363636,22.409090909090907
Western Cape,Kuilsrivier,Attempted murder,26,10,13,20,11,13,14,11,32,40,32,1,1.745454545454545,11.454545454545451
Free State,Bronville,Attempted murder,7,16,16,14,14,8,28,32,22,31,20,1,1.7545454545454546,10.136363636363637
Eastern Cape,Cala,Attempted murder,11,6,4,1,3,9,3,0,5,43,21,1,1.8090909090909086,0.5909090909091003
Limpopo,Mphephu,Attempted murder,3,4,6,3,12,8,9,21,17,16,20,1,1.8090909090909089,1.7727272727272716
Kwazulu/Natal,Maphumulo,Attempted murder,22,33,19,28,18,19,11,19,23,54,48,1,1.8272727272727283,17.590909090909097
Eastern Cape,St Francis Bay,Attempted murder,0,0,0,0,0,2,1,1,2,1,15,1,1.885714285714285,-10.476190476190466
Gauteng,Orlando,Attempted murder,36,27,41,30,35,29,33,33,36,53,59,1,1.8909090909090918,27.999999999999996
Gauteng,Olievenhoutbosch,Attempted murder,0,0,0,0,0,0,27,42,46,43,36,1,1.9000000000000021,23.599999999999977
Kwazulu/Natal,Port Shepstone,Attempted murder,45,50,58,30,44,51,62,84,84,54,43,1,1.90909090909091,45.45454545454546
Gauteng,Diepsloot,Attempted murder,0,0,0,0,0,49,109,93,85,99,70,1,1.9142857142857148,69.80952380952381
Limpopo,Maake,Attempted murder,15,25,10,14,29,26,17,30,25,27,44,1,1.9818181818181815,13.909090909090919
Western Cape,Mbekweni,Attempted murder,6,13,10,1,4,8,11,10,23,22,30,1,1.9999999999999996,2.5454545454545463
Limpopo,Mankweng,Attempted murder,17,21,23,13,13,15,20,26,32,53,25,1,2.0727272727272728,13.090909090909092
Kwazulu/Natal,Newcastle,Attempted murder,6,12,17,17,16,14,18,13,15,33,38,1,2.109090909090909,7.545454545454549
Western Cape,Nyanga,Attempted murder,160,220,149,142,148,141,161,208,173,178,198,1,2.172727272727275,159.8636363636364
Eastern Cape,New Brighton,Attempted murder,48,55,60,55,49,60,57,76,84,67,63,1,2.2272727272727284,50.13636363636365
Western Cape,Hermanus,Attempted murder,4,12,17,7,23,20,12,12,11,23,49,1,2.2727272727272725,5.909090909090911
Northern Cape,Kathu,Attempted murder,7,15,23,19,29,17,20,31,27,37,34,1,2.2727272727272725,12.181818181818183
Western Cape,Lwandle,Attempted murder,0,0,0,10,17,13,14,12,21,18,34,1,2.321428571428572,2.285714285714281
Western Cape,Kwanonqaba,Attempted murder,10,6,5,4,6,5,38,31,31,17,20,1,2.3454545454545452,4.000000000000002
Gauteng,Kagiso,Attempted murder,75,79,77,87,70,95,109,97,95,86,99,1,2.3727272727272717,76.22727272727275
Limpopo,Masemola,Attempted murder,0,0,0,0,0,0,4,3,4,5,15,1,2.399999999999997,-12.999999999999973
Western Cape,Klapmuts,Attempted murder,2,2,4,1,7,29,27,29,22,17,19,1,2.5,1.9545454545454548
Limpopo,Vuwani,Attempted murder,6,8,5,1,7,8,8,14,32,22,29,1,2.536363636363636,0.04545454545454847
Eastern Cape,Kwazakele,Attempted murder,65,85,79,82,89,81,107,80,105,101,91,1,2.5999999999999996,74.72727272727275
Western Cape,Beaufort West,Attempted murder,2,9,4,4,8,9,4,5,18,48,24,1,2.7818181818181813,-1.6363636363636334
Western Cape,Athlone,Attempted murder,49,24,28,25,51,48,35,65,71,67,38,1,2.818181818181819,31.454545454545464
Eastern Cape,Scenery Park,Attempted murder,0,0,0,0,0,0,0,0,0,9,12,1,3.000000000000006,-18.00000000000006
Kwazulu/Natal,Inanda,Attempted murder,92,99,82,113,118,109,118,122,103,97,144,1,3.027272727272728,93.6818181818182
Kwazulu/Natal,Mondlo,Attempted murder,14,8,6,12,22,31,23,32,39,39,30,1,3.127272727272727,7.63636363636364
North West,Khuma,Attempted murder,42,31,25,45,27,38,43,31,91,73,40,1,3.1272727272727288,28.545454545454543
North West,Klerksdorp,Attempted murder,65,52,40,35,48,40,34,113,109,66,55,1,3.2272727272727275,43.59090909090909
Western Cape,Conville,Attempted murder,4,11,3,4,2,6,5,36,28,49,17,1,3.263636363636363,-1.3181818181818157
Gauteng,Springs,Attempted murder,44,37,39,32,68,41,50,53,53,74,75,1,3.3545454545454545,34.681818181818194
Free State,Welkom,Attempted murder,24,22,22,17,21,32,45,51,54,55,42,1,3.727272727272727,16.363636363636367
North West,Boitekong,Attempted murder,18,19,6,14,16,35,34,43,27,46,52,1,3.7909090909090906,9.227272727272734
Western Cape,Stellenbosch,Attempted murder,11,12,14,18,20,27,29,35,42,46,48,1,4.072727272727272,7.090909090909095
Western Cape,Kleinvlei,Attempted murder,31,24,21,19,27,29,23,66,61,92,28,1,4.245454545454545,17.04545454545455
Eastern Cape,Joza,Attempted murder,0,0,0,0,0,0,0,0,4,18,13,1,4.500000000000011,-28.833333333333417
Gauteng,Carletonville,Attempted murder,19,19,18,15,12,21,24,44,57,64,51,1,4.790909090909091,7.318181818181826
North West,Hebron,Attempted murder,0,0,0,0,0,0,10,11,15,24,28,1,4.899999999999996,-21.59999999999997
Free State,Zamdela,Attempted murder,0,0,0,0,0,0,30,50,90,95,32,1,4.900000000000013,20.199999999999903
Western Cape,Harare,Attempted murder,71,89,71,76,67,94,91,87,119,120,117,1,4.945454545454545,66.3636363636364
Western Cape,Worcester,Attempted murder,23,14,25,27,22,32,47,85,111,41,31,1,4.9727272727272736,16.77272727272727
Free State,Thabong,Attempted murder,48,45,25,29,25,26,52,74,73,93,70,1,5.118181818181818,25.31818181818183
Kwazulu/Natal,Mpumalanga Kzn,Attempted murder,30,26,28,27,55,37,51,54,71,63,86,1,5.518181818181818,20.409090909090917
Western Cape,Ravensmead,Attempted murder,33,24,30,33,21,20,51,68,75,87,71,1,6.154545454545454,15.863636363636374
North West,Jouberton,Attempted murder,26,26,26,28,43,43,34,64,85,88,69,1,6.390909090909091,16.40909090909092
Western Cape,Kraaifontein,Attempted murder,73,85,89,71,65,107,109,135,137,127,134,1,7.172727272727273,67.04545454545458
Western Cape,Grassy Park,Attempted murder,21,28,23,14,18,23,16,79,56,94,87,1,7.463636363636363,4.409090909090924
Eastern Cape,Gelvandale,Attempted murder,86,120,81,121,131,75,109,52,131,174,215,1,7.736363636363639,79.04545454545456
Western Cape,Delft,Attempted murder,74,115,114,78,54,73,77,129,138,186,151,1,7.872727272727274,68.72727272727275
Western Cape,Belhar,Attempted murder,0,0,8,19,30,18,19,60,51,59,87,1,8.666666666666666,-13.000000000000014
Western Cape,Steenberg,Attempted murder,11,11,17,11,10,54,41,60,39,79,122,1,9.29090909090909,-5.090909090909079
Western Cape,Philippi,Attempted murder,19,56,27,27,22,59,67,126,90,105,99,1,9.345454545454544,16.636363636363647
Kwazulu/Natal,Kwamashu E,Attempted murder,0,0,0,0,0,32,99,124,125,105,94,1,9.400000000000002,26.0
Western Cape,Bishop Lavis,Attempted murder,81,99,51,101,83,121,89,172,165,192,122,1,9.7,67.50000000000001
Gauteng,Tembisa South,Attempted murder,0,0,0,0,0,0,0,0,0,36,46,1,10.000000000000021,-54.000000000000234
Western Cape,Manenberg,Attempted murder,67,79,62,45,60,69,44,136,165,161,130,1,10.163636363636364,41.727272727272755
Western Cape,Khayelitsha,Attempted murder,101,96,78,60,90,98,140,207,144,170,183,1,11.345454545454544,67.54545454545453
Western Cape,Mfuleni,Attempted murder,35,58,78,66,60,46,67,115,141,186,130,1,11.645454545454546,31.045454545454568
Western Cape,Lentegeur,Attempted murder,0,0,0,0,0,0,0,0,37,82,62,1,12.50000000000003,-52.16666666666693
Gauteng,Katlehong North,Attempted murder,0,0,0,0,0,0,0,14,22,14,59,1,12.699999999999996,-80.69999999999992
Western Cape,Mitchells Plain,Attempted murder,104,114,110,106,87,168,141,216,251,231,208,1,15.318181818181822,81.22727272727276
Western Cape,Elsies River,Attempted murder,38,31,24,24,22,63,90,159,178,225,163,1,20.00909090909091,-7.590909090909064
